96_oto_tray_barcode,96_oto_tray_position,48_DWP_tray_barcode,48_DWP_tray_position,box_number,oto_broken,oto_side,comment,Date,Initials
51100,42,14417,F3,,,UNK,,9/23/2021,JB
51100,43,14417,G3,,,LEFT,,9/23/2021,JB
51100,44,14417,G3,,TRUE,LEFT,,9/23/2021,JB
51100,45,14417,B4,,,LEFT,,9/23/2021,JB
51100,46,14417,B4,,,UNK,,9/23/2021,JB
51100,47,14417,D4,,,LEFT,,9/23/2021,JB
51100,48,14417,E4,,TRUE,LEFT,,9/23/2021,JB
51100,49,14417,F4,,,LEFT,,9/23/2021,JB
51100,50,14417,G4,,,LEFT,,9/23/2021,JB
51100,51,14417,G4,,TRUE,LEFT,,9/23/2021,JB
51100,52,14417,B5,,,LEFT,,9/23/2021,JB
51100,53,14417,C5,,,LEFT,,9/23/2021,JB
51100,54,14417,D5,,,LEFT,,9/23/2021,JB
51100,55,14626,G5,,,LEFT,L and R otos in 48 dwp possibly don’t match,9/23/2021,JB
51100,56,14626,B2,,,LEFT,,9/23/2021,JB
51100,57,14626,C2,,,LEFT,,9/23/2021,JB
51100,58,14626,D2,,,LEFT,,9/23/2021,JB
51100,59,14626,E2,,,LEFT,,9/23/2021,JB
51100,60,14626,F2,,,LEFT,,9/23/2021,JB
51100,61,14626,A3,,,LEFT,,9/23/2021,JB
51100,62,14626,A3,,TRUE,LEFT,,9/23/2021,JB
51100,63,14626,B3,,,LEFT,,9/23/2021,JB
51100,64,14626,F3,,,LEFT,L and R otos in 48 dwp possibly don’t match,9/23/2021,JB
51100,65,14626,A4,,,UNK,,9/23/2021,JB
51100,66,14626,B4,,,LEFT,,9/23/2021,JB
51100,67,14626,B4,,,UNK,,9/23/2021,JB
51100,68,14626,C4,,,UNK,,9/23/2021,JB
51100,69,14626,C4,,,UNK,,9/23/2021,JB
51100,70,14626,D4,,,LEFT,,9/23/2021,JB
51100,71,14626,E4,,,LEFT,,9/23/2021,JB
51100,72,14626,E4,,,LEFT,,9/23/2021,JB
51100,73,14626,E4,,TRUE,LEFT,,9/23/2021,JB
51100,74,14626,F4,,TRUE,LEFT,,9/23/2021,JB
51100,75,14626,A5,,,LEFT,,9/23/2021,JB
51100,76,14626,B5,,,LEFT,,9/23/2021,JB
51100,77,14626,C5,,,LEFT,,9/23/2021,JB
51100,78,14626,D5,,,LEFT,,9/23/2021,JB
51100,79,14626,E5,,,LEFT,,9/23/2021,JB
51100,80,14626,F5,,,LEFT,,9/23/2021,JB
51100,81,14661,C2,,,LEFT,,9/23/2021,JB
51100,82,14661,D2,,,LEFT,,9/23/2021,JB
51100,83,14661,F2,,,LEFT,,9/23/2021,JB
51100,84,14661,G2,,,LEFT,,9/23/2021,JB
51100,85,14661,H2,,,LEFT,,9/23/2021,JB
51100,86,14661,C3,,,LEFT,,9/23/2021,JB
51100,87,14661,D3,,,LEFT,,9/23/2021,JB
51100,88,14661,D3,,,LEFT,,9/23/2021,JB
51100,89,14661,D3,,,LEFT,,9/23/2021,JB
51100,90,14661,E3,,,LEFT,,9/23/2021,JB
51100,91,14661,E3,,,LEFT,,9/23/2021,JB
51100,92,14661,H3,,,LEFT,,9/23/2021,JB
51100,93,14661,H3,,,LEFT,,9/23/2021,JB
51100,94,14661,A4,,,LEFT,,9/23/2021,JB
51100,95,14661,B4,,,UNK,,9/23/2021,JB
51100,96,NTC,NTC,,,,,9/23/2021,JB
51130,1,14661,E4,,,LEFT,,9/23/2021,JB
51130,2,14661,F4,,,LEFT,,9/23/2021,JB
51130,3,14661,F4,,,LEFT,,9/23/2021,JB
51130,4,14661,G4,,,UNK,,9/23/2021,JB
51130,5,14661,H4,,,LEFT,,9/23/2021,JB
51130,6,14661,H4,,,LEFT,,9/23/2021,JB
51130,7,14661,H4,,,UNK,,9/23/2021,JB
51130,8,14661,A5,,,UNK,,9/23/2021,JB
51130,9,14661,B5,,,LEFT,,9/23/2021,JB
51130,10,14661,B5,,TRUE,LEFT,,9/23/2021,JB
51130,11,14661,B5,,TRUE,LEFT,,9/23/2021,JB
51130,12,14661,C5,,,LEFT,,9/23/2021,JB
51130,13,14661,E5,,,LEFT,,9/23/2021,JB
51130,14,14661,E5,,,LEFT,,9/23/2021,JB
51130,15,14661,E5,,,UNK,,9/23/2021,JB
51130,16,14661,F5,,,LEFT,,9/23/2021,JB
51130,17,14661,H5,,,LEFT,,9/23/2021,JB
51130,18,14574,A2,,,LEFT,,9/23/2021,JB
51130,19,14574,B2,,,LEFT,,9/23/2021,JB
51130,20,14574,C2,,,LEFT,,9/23/2021,JB
51130,21,14574,D2,,,LEFT,,9/23/2021,JB
51130,22,14574,E2,,,LEFT,,9/23/2021,JB
51130,23,14574,F2,,,LEFT,,9/23/2021,JB
51130,24,14574,G2,,TRUE,LEFT,,9/23/2021,JB
51130,25,14574,B3,,,LEFT,,9/23/2021,JB
51130,26,14574,D3,,,LEFT,,9/23/2021,JB
51130,27,14574,F3,,,LEFT,,9/23/2021,JB
51130,28,14574,G3,,,LEFT,,9/23/2021,JB
51130,29,14574,A4,,,LEFT,,9/23/2021,JB
51130,30,14574,A4,,,LEFT,,9/23/2021,JB
51130,31,14574,B4,,TRUE,LEFT,,9/23/2021,JB
51130,32,14574,C4,,,UNK,,9/23/2021,JB
51130,33,14574,E4,,,LEFT,,9/23/2021,JB
51130,34,14574,E4,,,LEFT,,9/23/2021,JB
51130,35,14574,E4,,,LEFT,,9/23/2021,JB
51130,36,14574,E4,,,LEFT,,9/23/2021,JB
51130,37,14574,F4,,,LEFT,,9/23/2021,JB
51130,38,14574,G4,,TRUE,LEFT,,9/23/2021,JB
51130,39,14574,A5,,TRUE,LEFT,,9/23/2021,JB
51130,40,14574,C5,,,LEFT,,9/23/2021,JB
51130,41,14574,E5,,,LEFT,,9/23/2021,JB
51130,42,14574,F5,,,LEFT,,9/23/2021,JB
51130,43,14674,A2,,,LEFT,,9/23/2021,JB
51130,44,14674,B2,,,LEFT,,9/23/2021,JB
51130,45,14674,D2,,,LEFT,L and R otos in 48 dwp possibly don’t match,9/23/2021,JB
51130,46,14674,E2,,,LEFT,,9/23/2021,JB
51130,47,14674,F2,,,LEFT,,9/23/2021,JB
51130,48,14674,F2,,,UNK,,9/23/2021,JB
51130,49,14674,H2,,,LEFT,,9/23/2021,JB
51130,50,14674,A3,,,LEFT,,9/23/2021,JB
51130,51,14674,A3,,,LEFT,,9/23/2021,JB
51130,52,14674,B3,,,LEFT,,9/23/2021,JB
51130,53,14674,C3,,,LEFT,,9/23/2021,JB
51130,54,14674,D3,,,LEFT,,9/23/2021,JB
51130,55,14674,E3,,,LEFT,,9/23/2021,JB
51130,56,14674,E3,,,LEFT,,9/23/2021,JB
51130,57,14674,F3,,,LEFT,,9/23/2021,JB
51130,58,14674,G3,,,LEFT,,9/23/2021,JB
51130,59,14674,F4,,,LEFT,,9/23/2021,JB
51130,60,14674,F4,,,LEFT,,9/23/2021,JB
51130,61,14674,F4,,,LEFT,,9/23/2021,JB
51130,62,14674,F4,,,LEFT,,9/23/2021,JB
51130,63,14674,G4,,,LEFT,,9/23/2021,JB
51130,64,14674,A5,,,LEFT,,9/23/2021,JB
51130,65,14674,A5,,TRUE,LEFT,,9/23/2021,JB
51130,66,14674,B5,,,LEFT,,9/23/2021,JB
51130,67,14674,E5,,,LEFT,,9/23/2021,JB
51130,68,14674,E5,,,LEFT,,9/23/2021,JB
51130,69,14674,E5,,,LEFT,,9/23/2021,JB
51130,70,14674,F5,,,LEFT,,9/23/2021,JB
51130,71,14674,G5,,,LEFT,,9/23/2021,JB
51130,72,14674,H5,,,LEFT,L and R otos in 48 dwp possibly don’t match,9/23/2021,JB
51130,73,14572,B2,,,LEFT,,9/23/2021,JB
51130,74,14572,C2,,,LEFT,,9/23/2021,JB
51130,75,14572,E2,,,LEFT,,9/23/2021,JB
51130,76,14572,B3,,,LEFT,L and R otos in 48 dwp possibly don’t match,9/23/2021,JB
51130,77,14572,C3,,,LEFT,L and R otos in 48 dwp possibly don’t match,9/23/2021,JB
51130,78,14572,D3,,,LEFT,,9/23/2021,JB
51130,79,14572,E3,,,LEFT,,9/23/2021,JB
51130,80,14572,G3,,,LEFT,,9/23/2021,JB
51130,81,14572,D4,,,LEFT,,9/23/2021,JB
51130,82,14572,F4,,,LEFT,,9/23/2021,JB
51130,83,14572,G4,,,LEFT,,9/23/2021,JB
51130,84,14572,B5,,TRUE,LEFT,,9/23/2021,JB
51130,85,14572,C5,,,LEFT,,9/23/2021,JB
51130,86,14572,D5,,,LEFT,,9/23/2021,JB
51130,87,14572,F5,,,LEFT,,9/23/2021,JB
51130,88,14572,G5,,,LEFT,,9/23/2021,JB
51130,89,14636,A2,,,LEFT,,9/23/2021,JB
51130,90,14636,B2,,,LEFT,,9/23/2021,JB
51130,91,14636,C2,,,LEFT,,9/23/2021,JB
51130,92,14636,D2,,,LEFT,,9/23/2021,JB
51130,93,14636,E2,,,LEFT,,9/23/2021,JB
51130,94,14636,F2,,,LEFT,,9/23/2021,JB
51130,95,14636,H2,,,LEFT,,9/23/2021,JB
51130,96,NTC,NTC,,,,,9/23/2021,JB
51140,1,14636,F3,,,LEFT,,9/23/2021,JB
51140,2,14636,G3,,,LEFT,,9/23/2021,JB
51140,3,14636,G3,,,LEFT,,9/23/2021,JB
51140,4,14636,A4,,,LEFT,,9/23/2021,JB
51140,5,14636,B4,,,LEFT,,9/23/2021,JB
51140,6,14636,B4,,,UNK,,9/23/2021,JB
51140,7,14636,F4,,,LEFT,,9/23/2021,JB
51140,8,14636,F4,,,LEFT,,9/23/2021,JB
51140,9,14636,G4,,,LEFT,,9/23/2021,JB
51140,10,14636,G4,,,LEFT,,9/23/2021,JB
51140,11,14636,G4,,,LEFT,,9/23/2021,JB
51140,12,14636,H4,,,LEFT,L and R otos in 48 dwp possibly don’t match,9/23/2021,JB
51140,13,14636,A5,,,LEFT,,9/23/2021,JB
51140,14,14636,B5,,,LEFT,,9/23/2021,JB
51140,15,14636,C5,,,LEFT,L and R otos in 48 dwp possibly don’t match,9/23/2021,JB
51140,16,14636,D5,,,LEFT,,9/23/2021,JB
51140,17,14636,E5,,,LEFT,,9/23/2021,JB
51140,18,14636,E5,,,LEFT,,9/23/2021,JB
51140,19,14636,F5,,,LEFT,,9/23/2021,JB
51140,20,14636,F5,,,LEFT,,9/23/2021,JB
51140,21,14636,F5,,TRUE,LEFT,,9/23/2021,JB
51140,22,14636,G5,,,LEFT,,9/23/2021,JB
51140,23,14636,H5,,,LEFT,,9/23/2021,JB
51140,24,14578,B2,,,LEFT,,9/23/2021,JB
51140,25,14578,C2,,,LEFT,,9/23/2021,JB
51140,26,14578,D2,,,LEFT,,9/23/2021,JB
51140,27,14578,B3,,,LEFT,,9/23/2021,JB
51140,28,14578,C3,,,LEFT,,9/23/2021,JB
51140,29,14578,D3,,,LEFT,,9/23/2021,JB
51140,30,14578,E3,,,LEFT,,9/23/2021,JB
51140,31,14578,B4,,,LEFT,,9/23/2021,JB
51140,32,14578,B4,,,UNK,,9/23/2021,JB
51140,33,14578,C4,,,LEFT,,9/23/2021,JB
51140,34,14578,D4,,,LEFT,,9/23/2021,JB
51140,35,14578,E4,,,LEFT,,9/23/2021,JB
51140,36,14578,C5,,,LEFT,,9/23/2021,JB
51140,37,14578,C5,,,UNK,,9/23/2021,JB
51140,38,14578,D5,,TRUE,LEFT,,9/23/2021,JB
51140,39,14578,E5,,,LEFT,,9/23/2021,JB
51140,40,15800,C2,,,LEFT,,9/23/2021,jwc
51140,41,15800,D2,,,LEFT,,9/23/2021,jwc
51140,42,15800,E2,,,LEFT,,9/23/2021,jwc
51140,43,15800,F2,,TRUE,LEFT,,9/23/2021,jwc
51140,44,15800,G2,,,LEFT,,9/23/2021,jwc
51140,45,15800,G2,,,LEFT,,9/23/2021,jwc
51140,46,15800,H2,,,LEFT,,9/23/2021,jwc
51140,47,15800,B3,,,LEFT,,9/23/2021,jwc
51140,48,15800,G3,,,LEFT,,9/23/2021,jwc
51140,49,15800,D4,,,LEFT,,9/23/2021,jwc
51140,50,15800,D4,,,UNK,,9/23/2021,jwc
51140,51,15800,E4,,,LEFT,,9/23/2021,jwc
51140,52,15800,F4,,,UNK,,9/23/2021,jwc
51140,53,15800,G4,,,LEFT,,9/23/2021,jwc
51140,54,15800,B5,,,LEFT,,9/23/2021,jwc
51140,55,15800,C5,,,LEFT,,9/23/2021,jwc
51140,56,15800,D5,,,LEFT,,9/23/2021,jwc
51140,57,15800,D5,,,LEFT,,9/23/2021,jwc
51140,58,15800,D5,,,LEFT,,9/23/2021,jwc
51140,59,15800,E5,,,UNK,,9/23/2021,jwc
51140,60,15800,G5,,,LEFT,,9/23/2021,jwc
51140,61,15800,H5,,,LEFT,,9/23/2021,jwc
51140,62,15800,C6,,,LEFT,,9/23/2021,jwc
51140,63,15800,D6,,,LEFT,,9/23/2021,jwc
51140,64,15800,E6,,,LEFT,,9/23/2021,jwc
51140,65,15800,F6,,,LEFT,,9/23/2021,jwc
51140,66,15800,G6,,,LEFT,,9/23/2021,jwc
51140,67,15800,H6,,,LEFT,,9/23/2021,jwc
51140,68,15829,B2,,,LEFT,,9/23/2021,jwc
51140,69,15829,C2,,,LEFT,,9/23/2021,jwc
51140,70,15829,D2,,,LEFT,,9/23/2021,jwc
51140,71,15829,E2,,,LEFT,,9/23/2021,jwc
51140,72,15829,F2,,,LEFT,,9/23/2021,jwc
51140,73,15829,G2,,,LEFT,,9/23/2021,jwc
51140,74,15829,H2,,,LEFT,,9/23/2021,jwc
51140,75,15829,B3,,,LEFT,,9/23/2021,jwc
51140,76,15829,E3,,,LEFT,,9/23/2021,jwc
51140,77,15829,F3,,,UNK,,9/23/2021,jwc
51140,78,15829,G3,,,UNK,,9/23/2021,jwc
51140,79,15829,H3,,,LEFT,,9/23/2021,jwc
51140,80,15829,B4,,,LEFT,,9/23/2021,jwc
51140,81,15829,D4,,,LEFT,,9/23/2021,jwc
51140,82,15829,D4,,,UNK,,9/23/2021,jwc
51140,83,15829,F4,,,LEFT,,9/23/2021,jwc
51140,84,15829,F4,,,LEFT,,9/23/2021,jwc
51140,85,15829,F4,,,LEFT,,9/23/2021,jwc
51140,86,15829,G4,,,LEFT,,9/23/2021,jwc
51140,87,15829,G4,,,UNK,,9/23/2021,jwc
51140,88,15829,H4,,,LEFT,,9/23/2021,jwc
51140,89,15829,B5,,,LEFT,,9/23/2021,jwc
51140,90,15829,D5,,,UNK,,9/23/2021,jwc
51140,91,15829,E5,,,LEFT,,9/23/2021,jwc
51140,92,15829,F5,,,LEFT,,9/23/2021,jwc
51140,93,15829,F5,,,UNK,,9/23/2021,jwc
51140,94,15829,F5,,,UNK,,9/23/2021,jwc
51140,95,15829,F5,,,UNK,,9/23/2021,jwc
51140,96,NTC,NTC,,,,,9/23/2021,jwc
51180,1,15829,G5,,TRUE,LEFT,,9/23/2021,jwc
51180,2,15829,H5,,TRUE,UNK,,9/23/2021,jwc
51180,3,3552,A2,,,LEFT,,9/23/2021,jwc
51180,4,3552,B2,,,LEFT,,9/23/2021,jwc
51180,5,3552,C2,,,LEFT,,9/23/2021,jwc
51180,6,3552,E2,,,LEFT,,9/23/2021,jwc
51180,7,3552,E2,,,LEFT,,9/23/2021,jwc
51180,8,3552,E2,,,UNK,,9/23/2021,jwc
51180,9,3552,G2,,,LEFT,,9/23/2021,jwc
51180,10,3552,G2,,,UNK,,9/23/2021,jwc
51180,11,3552,A3,,TRUE,LEFT,,9/23/2021,jwc
51180,12,3552,B3,,,LEFT,,9/23/2021,jwc
51180,13,3552,C3,,TRUE,LEFT,,9/23/2021,jwc
51180,14,3552,G3,,,LEFT,,9/23/2021,jwc
51180,15,3552,H3,,,LEFT,,9/23/2021,jwc
51180,16,3552,A4,,,UNK,,9/23/2021,jwc
51180,17,3552,B4,,TRUE,LEFT,,9/23/2021,jwc
51180,18,3552,G4,,,LEFT,,9/23/2021,jwc
51180,19,3552,A5,,,LEFT,,9/23/2021,jwc
51180,20,3552,B5,,,LEFT,,9/23/2021,jwc
51180,21,3552,C5,,,LEFT,,9/23/2021,jwc
51180,22,3552,D5,,,LEFT,,9/23/2021,jwc
51180,23,3552,D5,,,UNK,,9/23/2021,jwc
51180,24,3552,F5,,,LEFT,,9/23/2021,jwc
51180,25,3552,G5,,,LEFT,,9/23/2021,jwc
51180,26,3552,H5,,,LEFT,,9/23/2021,jwc
51180,27,22672,A1,,,LEFT,,9/23/2021,jwc
51180,28,22672,B1,,,LEFT,,9/23/2021,jwc
51180,29,22672,C1,,,LEFT,,9/23/2021,jwc
51180,30,22672,D1,,TRUE,LEFT,,9/23/2021,jwc
51180,31,22672,E1,,,LEFT,,9/23/2021,jwc
51180,32,22672,F1,,,LEFT,,9/23/2021,jwc
51180,33,22672,G1,,,LEFT,,9/23/2021,jwc
51180,34,22672,H1,,,LEFT,,9/23/2021,jwc
51180,35,22672,A2,,,LEFT,,9/23/2021,jwc
51180,36,22672,B2,,,LEFT,,9/23/2021,jwc
51180,37,22672,C2,,,LEFT,,9/23/2021,jwc
51180,38,22672,D2,,,LEFT,,9/23/2021,jwc
51180,39,22672,E2,,,LEFT,,9/23/2021,jwc
51180,40,22672,F2,,,LEFT,,9/23/2021,jwc
51180,41,22672,H2,,,LEFT,,9/23/2021,jwc
51180,42,22672,G3,,,LEFT,,9/23/2021,jwc
51180,43,22672,C4,,,LEFT,,9/23/2021,jwc
51180,44,22672,F4,,,UNK,,9/23/2021,jwc
51180,45,22672,B5,,,LEFT,,9/23/2021,jwc
51180,46,22672,C5,,,LEFT,,9/23/2021,jwc
51180,47,22672,E5,,,LEFT,,9/23/2021,jwc
51180,48,22672,F5,,,UNK,,9/23/2021,jwc
51180,49,22672,G5,,TRUE,LEFT,,9/23/2021,jwc
51180,50,22672,G5,,,UNK,,9/23/2021,jwc
51180,51,22672,H5,,,LEFT,,9/23/2021,jwc
51180,52,3561,E2,,,LEFT,,9/23/2021,jwc
51180,53,3561,F2,,,LEFT,,9/23/2021,jwc
51180,54,3561,G2,,,LEFT,,9/23/2021,jwc
51180,55,3561,B3,,,LEFT,,9/23/2021,jwc
51180,56,3561,C3,,,LEFT,,9/23/2021,jwc
51180,57,3561,D3,,,LEFT,,9/23/2021,jwc
51180,58,3561,E3,,,LEFT,,9/23/2021,jwc
51180,59,3561,F3,,,LEFT,,9/23/2021,jwc
51180,60,3561,F3,,,LEFT,,9/23/2021,jwc
51180,61,3561,G3,,TRUE,LEFT,,9/23/2021,jwc
51180,62,3561,B4,,,LEFT,,9/23/2021,jwc
51180,63,3561,C4,,,LEFT,,9/23/2021,jwc
51180,64,3561,E4,,,LEFT,,9/23/2021,jwc
51180,65,3561,F4,,,LEFT,,9/23/2021,jwc
51180,66,3561,G4,,,LEFT,,9/23/2021,jwc
51180,67,3561,B5,,,LEFT,,9/23/2021,jwc
51180,68,3561,C5,,,LEFT,,9/23/2021,jwc
51180,69,3561,D5,,,LEFT,,9/23/2021,jwc
51180,70,3561,E5,,,LEFT,,9/23/2021,jwc
51180,71,3561,C6,,,LEFT,,9/23/2021,jwc
51180,72,3561,D6,,,LEFT,,9/23/2021,jwc
51180,73,3561,E6,,,LEFT,,9/23/2021,jwc
51180,74,3259,A2,,,LEFT,,9/27/2021,DB
51180,75,3259,B2,,,LEFT,,9/27/2021,DB
51180,76,3259,A3,,,LEFT,,9/27/2021,DB
51180,77,3259,A3,,,LEFT,,9/27/2021,DB
51180,78,3259,B3,,,LEFT,,9/27/2021,DB
51180,79,3259,B3,,,unk,,9/27/2021,DB
51180,80,3259,G3,,,LEFT,,9/27/2021,DB
51180,81,3259,H3,,,LEFT,,9/27/2021,DB
51180,82,3259,B4,,,LEFT,,9/27/2021,DB
51180,83,3259,G4,,,LEFT,,9/27/2021,DB
51180,84,3259,H4,,,LEFT,,9/27/2021,DB
51180,85,3259,A5,,,LEFT,,9/27/2021,DB
51180,86,3259,B5,,,LEFT,,9/27/2021,DB
51180,87,3259,G5,,,LEFT,L and R otos in 48 dwp possibly don’t match,9/27/2021,DB
51180,88,3259,H5,,,LEFT,,9/27/2021,DB
51180,89,3260,D3,,TRUE,left,,9/27/2021,DB
51180,90,3260,F3,,,unk,,9/27/2021,DB
51180,91,3260,G3,,,LEFT,,9/27/2021,DB
51180,92,3260,F4,,,LEFT,,9/27/2021,DB
51180,93,3260,G4,,,LEFT,,9/27/2021,DB
51180,94,3260,D5,,,unk,,9/27/2021,DB
51180,95,3260,E5,,,LEFT,,9/27/2021,DB
51180,96,NTC,NTC,,,,,9/27/2021,DB
51275,1,3260,F5,,,left,,9/27/2021,DB
51275,2,3260,G5,,,left,,9/27/2021,DB
51275,3,3553,D2,,,left,,9/27/2021,DB
51275,4,3553,E2,,,left,,9/27/2021,DB
51275,5,3553,F2,,,left,,9/27/2021,DB
51275,6,3553,G2,,TRUE,left,,9/27/2021,DB
51275,7,3553,H2,,,left,,9/27/2021,DB
51275,8,3553,B3,,,left,,9/27/2021,DB
51275,9,3553,C3,,,unk,,9/27/2021,DB
51275,10,3553,D3,,,left,,9/27/2021,DB
51275,11,3553,E3,,,left,,9/27/2021,DB
51275,12,3553,E3,,,unk,,9/27/2021,DB
51275,13,3553,F3,,,left,,9/27/2021,DB
51275,14,3553,G3,,,unk,,9/27/2021,DB
51275,15,3553,G3,,,unk,,9/27/2021,DB
51275,16,3553,H3,,,left,,9/27/2021,DB
51275,17,3553,H3,,,unk,,9/27/2021,DB
51275,18,3553,B4,,,left,,9/27/2021,DB
51275,19,3553,C4,,,unk,,9/27/2021,DB
51275,20,3553,D4,,,left,,9/27/2021,DB
51275,21,3553,F4,,TRUE,left,,9/27/2021,DB
51275,22,3553,G4,,,left,,9/27/2021,DB
51275,23,3553,B5,,,left,,9/27/2021,DB
51275,24,3553,C5,,,left,,9/27/2021,DB
51275,25,3553,D5,,,left,,9/27/2021,DB
51275,26,3553,E5,,,left,,9/27/2021,DB
51275,27,3553,F5,,,left,,9/27/2021,DB
51275,28,3553,G5,,,left,,9/27/2021,DB
51275,29,3553,H5,,,left,,9/27/2021,DB
51275,30,3562,A2,,,left,,9/27/2021,DB
51275,31,3562,B2,,,left,,9/27/2021,DB
51275,32,3562,B2,,,unk,,9/27/2021,DB
51275,33,3562,C2,,,unk,,9/27/2021,DB
51275,34,3562,H2,,,left,,9/27/2021,DB
51275,35,3562,A3,,,left,,9/27/2021,DB
51275,36,3562,B3,,,left,,9/27/2021,DB
51275,37,3562,G3,,,left,,9/27/2021,DB
51275,38,3562,H3,,,left,,9/27/2021,DB
51275,39,3562,B4,,,unk,,9/27/2021,DB
51275,40,3562,B4,,,unk,,9/27/2021,DB
51275,41,3562,G4,,,left,,9/27/2021,DB
51275,42,3562,H4,,,left,,9/27/2021,DB
51275,43,3562,A5,,,left,,9/27/2021,DB
51275,44,3562,B5,,,left,,9/27/2021,DB
51275,45,3551,B2,,TRUE,left,,9/27/2021,DB
51275,46,3551,C2,,,left,,9/27/2021,DB
51275,47,3551,E2,,TRUE,left,,9/27/2021,DB
51275,48,3551,F2,,,left,,9/27/2021,DB
51275,49,3551,F2,,,left,,9/27/2021,DB
51275,50,3551,G2,,,left,,9/27/2021,DB
51275,51,3551,A3,,,left,,9/27/2021,DB
51275,52,3551,B3,,,left,,9/27/2021,DB
51275,53,3551,D3,,,left,,9/27/2021,DB
51275,54,3551,F3,,,left,,9/27/2021,DB
51275,55,3551,F3,,TRUE,left,,9/27/2021,DB
51275,56,3551,F3,,,left,,9/27/2021,DB
51275,57,3551,G3,,,left,,9/27/2021,DB
51275,58,3551,G3,,,unk,,9/27/2021,DB
51275,59,3551,G3,,,unk,,9/27/2021,DB
51275,60,3551,G3,,,unk,,9/27/2021,DB
51275,61,3551,B4,,,left,,9/27/2021,DB
51275,62,3551,F4,,TRUE,left,,9/27/2021,DB
51275,63,3551,F4,,,left,,9/27/2021,DB
51275,64,3551,G4,,,left,,9/27/2021,DB
51275,65,3551,A5,,,left,,9/27/2021,DB
51275,66,3551,B5,,,left,,9/27/2021,DB
51275,67,3551,C5,,,unk,,9/27/2021,DB
51275,68,3551,E5,,,left,,9/27/2021,DB
51275,69,3551,E5,,,left,,9/27/2021,DB
51275,70,3551,F5,,TRUE,left,,9/27/2021,DB
51275,71,3551,G5,,,left,,9/27/2021,DB
51275,72,2230,A1,,,LEFT,,9/28/2021,JB
51275,73,2230,B1,,,LEFT,,9/28/2021,JB
51275,74,2230,D1,,,LEFT,,9/28/2021,JB
51275,75,2230,E1,,,LEFT,,9/28/2021,JB
51275,76,2230,F1,,,LEFT,,9/28/2021,JB
51275,77,2230,G1,,,LEFT,,9/28/2021,JB
51275,78,2230,H1,,,LEFT,,9/28/2021,JB
51275,79,2230,A2,,,LEFT,,9/28/2021,JB
51275,80,2230,G2,,TRUE,LEFT,,9/28/2021,JB
51275,81,2230,H2,,,UNK,,9/28/2021,JB
51275,82,2230,D3,,,UNK,,9/28/2021,JB
51275,83,2230,B4,,,LEFT,,9/28/2021,JB
51275,84,2230,C4,,,LEFT,,9/28/2021,JB
51275,85,2230,C4,,TRUE,LEFT,,9/28/2021,JB
51275,86,2230,F4,,,LEFT,,9/28/2021,JB
51275,87,2230,F4,,,LEFT,,9/28/2021,JB
51275,88,2230,F4,,,LEFT,,9/28/2021,JB
51275,89,2230,A5,,,LEFT,,9/28/2021,JB
51275,90,2230,A5,,,UNK,,9/28/2021,JB
51275,91,2230,B5,,,LEFT,,9/28/2021,JB
51275,92,2230,B5,,,LEFT,,9/28/2021,JB
51275,93,2230,C5,,,LEFT,,9/28/2021,JB
51275,94,2230,C5,,,LEFT,,9/28/2021,JB
51275,95,2230,D5,,,LEFT,,9/28/2021,JB
51275,96,NTC,NTC,,,,,9/28/2021,JB
51264,1,2230,D5,,,LEFT,,9/28/2021,JB
51264,2,2230,D5,,,LEFT,,9/28/2021,JB
51264,3,2230,E5,,,LEFT,,9/28/2021,JB
51264,4,2230,F5,,,LEFT,,9/28/2021,JB
51264,5,2230,G5,,,LEFT,,9/28/2021,JB
51264,6,2230,G5,,,LEFT,,9/28/2021,JB
51264,7,2230,G5,,,LEFT,,9/28/2021,JB
51264,8,2230,G5,,,UNK,,9/28/2021,JB
51264,9,2230,H5,,,LEFT,,9/28/2021,JB
51264,10,2230,H5,,,LEFT,,9/28/2021,JB
51264,11,3549,A2,,,LEFT,,9/28/2021,JB
51264,12,3549,B2,,,LEFT,,9/28/2021,JB
51264,13,3549,C2,,,LEFT,,9/28/2021,JB
51264,14,3549,D2,,,LEFT,,9/28/2021,JB
51264,15,3549,D2,,,LEFT,,9/28/2021,JB
51264,16,3549,D2,,,LEFT,,9/28/2021,JB
51264,17,3549,D2,,,LEFT,,9/28/2021,JB
51264,18,3549,E2,,,LEFT,,9/28/2021,JB
51264,19,3549,E2,,,UNK,,9/28/2021,JB
51264,20,3549,F2,,,LEFT,,9/28/2021,JB
51264,21,3549,H2,,,LEFT,,9/28/2021,JB
51264,22,3549,C3,,,LEFT,,9/28/2021,JB
51264,23,3549,C3,,,UNK,,9/28/2021,JB
51264,24,3549,F3,,,LEFT,,9/28/2021,JB
51264,25,3549,G3,,,LEFT,,9/28/2021,JB
51264,26,3549,G3,,,LEFT,,9/28/2021,JB
51264,27,3549,H3,,,LEFT,,9/28/2021,JB
51264,28,3549,H3,,,LEFT,,9/28/2021,JB
51264,29,3549,G4,,,LEFT,,9/28/2021,JB
51264,30,3549,H4,,,LEFT,,9/28/2021,JB
51264,31,3549,H4,,,LEFT,,9/28/2021,JB
51264,32,3549,A5,,,LEFT,,9/28/2021,JB
51264,33,3549,B5,,,LEFT,,9/28/2021,JB
51264,34,3549,C5,,,LEFT,,9/28/2021,JB
51264,35,3549,F5,,,LEFT,,9/28/2021,JB
