SillySource,oto_tray_and_well,96_oto_tray_barcode,96_oto_tray_position,48_DWP_tray_barcode,48_DWP_tray_position,box_number,oto_broken,oto_side,comment,Date,Initials,silly_code,stream,sample_year,sample_date,otolith_info,pass_QA,genotype_match_assigned,logic_match_assigned,non_GOD_assignment,otolith_moved,heart_fish_id,heart_position
PGOD21_645,51000_75,51000,75,28829,A4,NA,NA,unk,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_646,51000_76,51000,76,28829,B4,NA,NA,unk,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR18_896,B4
PGOD21_647,51000_77,51000,77,28829,B4,NA,NA,left,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_648,51000_78,51000,78,28829,B4,NA,NA,left,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_649,51000_79,51000,79,28829,C4,NA,NA,unk,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_651,51000_81,51000,81,28829,C5,NA,NA,left,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PGILMOUR18_899,E4
PGOD21_652,51000_82,51000,82,28829,H5,NA,NA,unk,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR18_910,H5
PGOD21_653,51000_83,51000,83,28829,A6,NA,NA,left,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_654,51000_84,51000,84,28829,A6,NA,NA,unk,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR18_911,A6
PGOD21_655,51000_85,51000,85,28829,B6,NA,NA,left,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR18_912,B6
PGOD21_656,51000_86,51000,86,28829,C6,NA,NA,unk,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PGILMOUR18_890,D3
PGOD21_657,51000_87,51000,87,28829,C6,NA,NA,left,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PGILMOUR18_905,C5
PGOD21_658,51000_88,51000,88,28829,E6,NA,NA,left,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PGILMOUR18_914,D6
PGOD21_659,51000_89,51000,89,28829,F6,NA,NA,left,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR18_916,F6
PGOD21_660,51000_90,51000,90,28829,G6,NA,NA,left,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR18_917,G6
PGOD21_661,51000_91,51000,91,28829,H6,NA,NA,left,NA,4/20/2021,KW,PGILMOUR18,Gilmour Creek,2018,2018-08-27,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR18_918,H6
PGOD21_662,51000_92,51000,92,22569,B1,NA,NA,left,NA,4/21/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_1195,B1
PGOD21_663,51000_93,51000,93,22569,C1,NA,NA,left,NA,4/21/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_664,51000_94,51000,94,22569,D1,NA,NA,left,NA,4/21/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_1197,D1
PGOD21_665,51000_95,51000,95,22569,E1,NA,NA,left,NA,4/21/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_666,50994_1,50994,1,21937,B5,NA,NA,left,NA,4/22/2021,JCN,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_14359,B5
PGOD21_667,50994_2,50994,2,21937,C5,NA,NA,left,NA,4/22/2021,JCN,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_668,50994_3,50994,3,21937,D5,NA,NA,left,NA,4/22/2021,JCN,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_669,50994_4,50994,4,21937,E5,NA,NA,left,NA,4/22/2021,JCN,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_14362,E5
PGOD21_670,50994_5,50994,5,21937,F5,NA,NA,left,NA,4/22/2021,JCN,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_671,50994_6,50994,6,21937,G5,NA,NA,left,NA,4/22/2021,JCN,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_672,50994_7,50994,7,21939,D2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_673,50994_8,50994,8,21939,E2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_674,50994_9,50994,9,21939,F2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_675,50994_10,50994,10,21939,G2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_676,50994_11,50994,11,21939,H2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_677,50994_12,50994,12,21939,C3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13960,C3
PGOD21_678,50994_13,50994,13,21939,D3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_679,50994_14,50994,14,21939,D3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13961,D3
PGOD21_680,50994_15,50994,15,21939,E3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13962,E3
PGOD21_681,50994_16,50994,16,21939,F3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13963,F3
PGOD21_682,50994_17,50994,17,21939,G3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_683,50994_18,50994,18,21939,H3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_684,50994_19,50994,19,21939,H3,NA,NA,unk,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_685,50994_20,50994,20,21939,C4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13968,C4
PGOD21_686,50994_21,50994,21,21939,D4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_687,50994_22,50994,22,21939,E4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13970,E4
PGOD21_688,50994_23,50994,23,21939,F4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13971,F4
PGOD21_689,50994_24,50994,24,21939,G4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13972,G4
PGOD21_690,50994_25,50994,25,21939,C5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_691,50994_26,50994,26,21939,D5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13977,D5
PGOD21_692,50994_27,50994,27,21939,E5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_693,50994_28,50994,28,21939,F5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13979,F5
PGOD21_694,50994_29,50994,29,21939,G5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13980,G5
PGOD21_695,50994_30,50994,30,21939,H5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-08-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13981,H5
PGOD21_696,50994_31,50994,31,22260,A2,NA,NA,unk,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_393,A2
PGOD21_697,50994_32,50994,32,22260,B2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_698,50994_33,50994,33,22260,C2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_699,50994_34,50994,34,22260,F2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_700,50994_35,50994,35,22260,G2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_399,G2
PGOD21_701,50994_36,50994,36,22260,H2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_400,H2
PGOD21_702,50994_37,50994,37,22260,B3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_402,B3
PGOD21_703,50994_38,50994,38,22260,C3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_704,50994_39,50994,39,22260,F3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_705,50994_40,50994,40,22260,H3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_408,H3
PGOD21_706,50994_41,50994,41,22260,A4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_707,50994_42,50994,42,22260,B4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_410,B4
PGOD21_708,50994_43,50994,43,22260,C4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_709,50994_44,50994,44,22260,F4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_414,F4
PGOD21_710,50994_45,50994,45,22260,G4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_711,50994_46,50994,46,22260,H5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-06,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_712,50994_47,50994,47,14282,C3,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7983,C3
PGOD21_713,50994_48,50994,48,14282,D3,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7984,D3
PGOD21_714,50994_49,50994,49,14282,E3,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_715,50994_50,50994,50,14282,F3,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_716,50994_51,50994,51,14282,C4,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7991,C4
PGOD21_717,50994_52,50994,52,14282,E4,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PERB16_7992,D4
PGOD21_718,50994_53,50994,53,14282,E4,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7993,E4
PGOD21_719,50994_54,50994,54,14282,F4,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7994,F4
PGOD21_720,50994_55,50994,55,14282,F4,NA,NA,unk,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_721,50994_56,50994,56,14282,C5,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_722,50994_57,50994,57,14282,D5,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_8000,D5
PGOD21_723,50994_58,50994,58,14282,E5,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_8001,E5
PGOD21_724,50994_59,50994,59,14282,F5,NA,NA,left,NA,4/23/2021,JB,PERB16,Erb Creek,2016,2016-08-11,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_8002,F5
PGOD21_725,50994_60,50994,60,22218,B2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13903,B2
PGOD21_726,50994_61,50994,61,22218,C2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_727,50994_62,50994,62,22218,D2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_728,50994_63,50994,63,22218,E2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_729,50994_64,50994,64,22218,F2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13907,F2
PGOD21_730,50994_65,50994,65,22218,G2,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13908,G2
PGOD21_731,50994_66,50994,66,22218,A3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13910,A3
PGOD21_732,50994_67,50994,67,22218,B3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13911,B3
PGOD21_733,50994_68,50994,68,22218,C3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13912,C3
PGOD21_734,50994_69,50994,69,22218,C3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PERB17_13913,D3
PGOD21_735,50994_70,50994,70,22218,E3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_736,50994_71,50994,71,22218,G3,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13916,G3
PGOD21_737,50994_72,50994,72,22218,B4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_738,50994_73,50994,73,22218,C4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_739,50994_74,50994,74,22218,D4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_740,50994_75,50994,75,22218,E4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_741,50994_76,50994,76,22218,F4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_742,50994_77,50994,77,22218,F4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_743,50994_78,50994,78,22218,G4,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_744,50994_79,50994,79,22218,A5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13926,A5
PGOD21_745,50994_80,50994,80,22218,B5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13927,B5
PGOD21_746,50994_81,50994,81,22218,B5,NA,NA,unk,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_747,50994_82,50994,82,22218,C5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13928,C5
PGOD21_748,50994_83,50994,83,22218,D5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13929,D5
PGOD21_749,50994_84,50994,84,22218,E5,NA,NA,left,NA,4/23/2021,JB,PERB17,Erb Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_753,50994_88,50994,88,2287,F2,NA,NA,left,NA,4/23/2021,JB,PERB15,Erb Creek,2015,2015-08-05,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_754,50994_89,50994,89,2287,G2,NA,NA,left,NA,4/23/2021,JB,PERB15,Erb Creek,2015,2015-08-05,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB15_121,G2
PGOD21_755,50994_90,50994,90,2287,H2,NA,NA,left,NA,4/23/2021,JB,PERB15,Erb Creek,2015,2015-08-05,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB15_122,H2
PGOD21_756,50994_91,50994,91,2287,C3,NA,NA,left,NA,4/23/2021,JB,PERB15,Erb Creek,2015,2015-08-05,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_757,50994_92,50994,92,2287,D3,NA,NA,left,NA,4/23/2021,JB,PERB15,Erb Creek,2015,2015-08-05,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_758,50994_93,50994,93,2287,F3,NA,NA,left,NA,4/23/2021,JB,PERB15,Erb Creek,2015,2015-08-05,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB15_128,F3
PGOD21_759,50994_94,50994,94,2287,H3,NA,NA,left,NA,4/23/2021,JB,PERB15,Erb Creek,2015,2015-08-05,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_760,50994_95,50994,95,2287,B4,NA,NA,left,NA,4/23/2021,JB,PERB15,Erb Creek,2015,2015-08-05,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_761,50927_1,50927,1,14662,A2,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR16_2196,A2
PGOD21_762,50927_2,50927,2,14662,B2,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_763,50927_3,50927,3,14662,C2,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_764,50927_4,50927,4,14662,D2,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_765,50927_5,50927,5,14662,E2,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_766,50927_6,50927,6,14662,F2,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_767,50927_7,50927,7,14662,F2,NA,NA,unk,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_768,50927_8,50927,8,14662,G2,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_769,50927_9,50927,9,14662,H2,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_770,50927_10,50927,10,14662,B3,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_771,50927_11,50927,11,14662,B3,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_772,50927_12,50927,12,14662,F3,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_773,50927_13,50927,13,14662,F3,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_774,50927_14,50927,14,14662,F3,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_775,50927_15,50927,15,14662,G3,NA,NA,left,NA,4/22/2021,JCN,PGILMOUR16,Gilmour Creek,2016,2016-09-03,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR16_2210,G3
