otolith_fish_id,heart_fish_id,otolith_miss_loci,heart_miss_loci,duplicate_rate,48_DWP_tray_barcode,diff,otolith_position,otolith_row,otolith_col,heart_position,heart_row,heart_col,heart_fish_id_self,heart_miss_loci_self,duplicate_rate_self,diff_self,match_type
PGOD21_1819,PGILMOUR17_3865,75,0,0.7623318385650224,22622,0.24663677130044837,E4,E,4,C2,C,2,PGILMOUR17_3883,1,0.4304932735426009,0.3318385650224215,not_self
PGOD21_1820,PGILMOUR17_3869,90,0,0.8076923076923077,22622,0.25,G4,G,4,G2,G,2,PGILMOUR17_3885,0,0.4807692307692308,0.3269230769230769,not_self
PGOD21_1821,PGILMOUR17_3878,74,0,0.6473214285714286,22622,0.004464285714285698,H4,H,4,H3,H,3,PGILMOUR17_3886,0,0.44642857142857145,0.20089285714285715,not_self
PGOD21_1822,PGILMOUR17_3886,78,0,0.85,22622,0.3090909090909091,H4,H,4,H4,H,4,PGILMOUR17_3886,0,0.85,0,self
PGOD21_1824,PGILMOUR17_3888,144,1,0.7987012987012987,22622,0.2727272727272727,B5,B,5,B5,B,5,PGILMOUR17_3888,1,0.7987012987012987,0,self
PGOD21_1825,PGILMOUR17_3889,82,0,0.9675925925925926,22622,0.4768518518518518,C5,C,5,C5,C,5,PGILMOUR17_3889,0,0.9675925925925926,0,self
PGOD21_1826,PGILMOUR17_3873,57,0,0.975103734439834,22622,0.4730290456431535,D5,D,5,C3,C,3,PGILMOUR17_3890,0,0.45643153526970953,0.5186721991701244,not_self
PGOD21_1827,PGILMOUR17_3884,170,0,0.9375,22622,0.4178149606299213,D5,D,5,F4,F,4,PGILMOUR17_3890,0,0.390625,0.546875,not_self
PGOD21_1828,PGILMOUR17_3882,114,0,0.9021739130434783,22622,0.34782608695652173,D5,D,5,D4,D,4,PGILMOUR17_3890,0,0.40217391304347827,0.5,not_self
PGOD21_1829,PGILMOUR17_3890,112,0,0.8440860215053764,22622,0.31182795698924737,D5,D,5,D5,D,5,PGILMOUR17_3890,0,0.8440860215053764,0,self
PGOD21_1830,PGILMOUR17_3891,81,0,0.6221198156682027,22622,0.009216589861751112,E5,E,5,E5,E,5,PGILMOUR17_3891,0,0.6221198156682027,0,self
PGOD21_1831,PGILMOUR17_3892,109,0,0.9788359788359788,22622,0.4920634920634921,E5,E,5,F5,F,5,PGILMOUR17_3891,0,0.4444444444444444,0.5343915343915344,not_self
PGOD21_1832,PGILMOUR17_3891,116,0,0.7637362637362637,22622,0.21978021978021978,E5,E,5,E5,E,5,PGILMOUR17_3891,0,0.7637362637362637,0,self
PGOD21_1833,PGILMOUR17_3883,111,1,0.9786096256684492,22622,0.48663101604278075,F5,F,5,E4,E,4,PGILMOUR17_3892,0,0.36363636363636365,0.6149732620320856,not_self
PGOD21_1834,PGILMOUR17_3893,93,0,0.975609756097561,22622,0.46829268292682924,G5,G,5,G5,G,5,PGILMOUR17_3893,0,0.975609756097561,0,self
PGOD21_1835,PGILMOUR17_3894,130,0,0.7440476190476191,22622,0.11309523809523814,H5,H,5,H5,H,5,PGILMOUR17_3894,0,0.7440476190476191,0,self
PGOD21_1836,PGILMOUR17_3895,163,2,0.9703703703703703,22622,0.4444444444444444,A6,A,6,A6,A,6,PGILMOUR17_3895,2,0.9703703703703703,0,self
PGOD21_1837,PGILMOUR17_3896,203,0,0.9052631578947369,22622,0.368421052631579,B6,B,6,B6,B,6,PGILMOUR17_3896,0,0.9052631578947369,0,self
PGOD21_1838,PGILMOUR17_3891,27,0,0.5350553505535055,22622,0.027647943146098086,C6,C,6,E5,E,5,NA,NA,NA,NA,not_self
PGOD21_1839,PGILMOUR17_3885,177,0,0.5537190082644629,22622,0.016528925619834767,C6,C,6,G4,G,4,NA,NA,NA,NA,not_self
PGOD21_1840,PGILMOUR17_3898,109,0,0.8518518518518519,22622,0.28042328042328046,D6,D,6,D6,D,6,PGILMOUR17_3898,0,0.8518518518518519,0,self
PGOD21_1841,PGILMOUR17_3899,36,0,0.8244274809160306,22622,0.30916030534351147,E6,E,6,E6,E,6,PGILMOUR17_3899,0,0.8244274809160306,0,self
PGOD21_1842,PGILMOUR17_3900,61,0,0.8987341772151899,22622,0.379746835443038,F6,F,6,F6,F,6,PGILMOUR17_3900,0,0.8987341772151899,0,self
PGOD21_1843,PGILMOUR17_3901,79,0,0.958904109589041,22622,0.3744292237442922,G6,G,6,G6,G,6,PGILMOUR17_3901,0,0.958904109589041,0,self
PGOD21_5864,PGILMOUR17_3868,83,0,0.9906976744186047,22622,0.48372093023255813,vial,NA,NA,F2,F,2,NA,NA,NA,NA,not_self
PGOD21_5865,PGILMOUR17_3867,59,0,0.9456066945606695,22622,0.45188284518828453,vial,NA,NA,E2,E,2,NA,NA,NA,NA,not_self
PGOD21_5866,PGILMOUR17_3872,107,0,0.8638743455497382,22622,0.3036649214659686,vial,NA,NA,B3,B,3,NA,NA,NA,NA,not_self
PGOD21_5867,PGILMOUR17_3875,71,0,0.9074889867841409,22622,0.38766519823788537,vial,NA,NA,E3,E,3,NA,NA,NA,NA,not_self
PGOD21_5870,PGILMOUR17_3857,81,1,0.9723502304147466,22622,0.44700460829493094,vial,NA,NA,C1,C,1,NA,NA,NA,NA,not_self
PGOD21_5872,PGILMOUR17_3877,76,0,0.8468468468468469,22622,0.2927927927927928,vial,NA,NA,G3,G,3,NA,NA,NA,NA,not_self
PGOD21_5873,PGILMOUR17_3860,2,0,1,22622,0.5067567567567568,vial,NA,NA,F1,F,1,NA,NA,NA,NA,not_self
PGOD21_5874,PGILMOUR17_3885,20,0,0.9316546762589928,22622,0.4208633093525179,vial,NA,NA,G4,G,4,NA,NA,NA,NA,not_self
PGOD21_5875,PGILMOUR17_3864,20,0,0.6294964028776978,22622,0.0611510791366906,vial,NA,NA,B2,B,2,NA,NA,NA,NA,not_self
PGOD21_5876,PGILMOUR17_3886,69,0,0.6419213973799127,22622,0.008733624454148492,vial,NA,NA,H4,H,4,NA,NA,NA,NA,not_self
PGOD21_5877,PGILMOUR17_3864,44,0,0.610236220472441,22622,0.055118110236220486,vial,NA,NA,B2,B,2,NA,NA,NA,NA,not_self
PGOD21_5878,PGILMOUR17_3885,41,0,0.5486381322957199,22622,0.04280155642023353,vial,NA,NA,G4,G,4,NA,NA,NA,NA,not_self
PGOD21_5879,PGILMOUR17_3885,61,0,0.5527426160337553,22622,0.04219409282700426,vial,NA,NA,G4,G,4,NA,NA,NA,NA,not_self
PGOD21_5880,PGILMOUR17_3893,222,0,0.5657894736842105,22622,0.02631578947368418,vial,NA,NA,G5,G,5,NA,NA,NA,NA,not_self
PGOD21_5881,PGILMOUR17_3860,6,0,0.4486301369863014,22622,0.005331167914136459,vial,NA,NA,F1,F,1,NA,NA,NA,NA,not_self
PGOD21_5882,PGILMOUR17_3885,52,0,0.4878048780487805,22622,0.03252032520325204,vial,NA,NA,G4,G,4,NA,NA,NA,NA,not_self
PGOD21_5883,PGILMOUR17_3885,37,0,0.5287356321839081,22622,0.019157088122605415,vial,NA,NA,G4,G,4,NA,NA,NA,NA,not_self
PGOD21_5884,PGILMOUR17_3885,25,0,0.4835164835164835,22622,0.0073260073260073555,vial,NA,NA,G4,G,4,NA,NA,NA,NA,not_self
PGOD21_5885,PGILMOUR17_3893,22,0,0.4927536231884058,22622,0.010869565217391353,vial,NA,NA,G5,G,5,NA,NA,NA,NA,not_self
PGOD21_5886,PGILMOUR17_3865,45,0,0.48616600790513836,22622,0.007905138339920958,vial,NA,NA,C2,C,2,NA,NA,NA,NA,not_self
PGOD21_5887,PGILMOUR17_3865,20,0,0.49280575539568344,22622,0.01438848920863306,vial,NA,NA,C2,C,2,NA,NA,NA,NA,not_self
PGOD21_5888,PGILMOUR17_3885,8,0,0.5103448275862069,22622,0.044827586206896586,vial,NA,NA,G4,G,4,NA,NA,NA,NA,not_self
PGOD21_5889,PGILMOUR17_3885,192,0,0.5188679245283019,22622,0.009433962264150941,vial,NA,NA,G4,G,4,NA,NA,NA,NA,not_self
PGOD21_1711,PGILMOUR17_1911,165,1,0.6466165413533834,22623,0.07518796992481203,G6,G,6,F6,F,6,NA,NA,NA,NA,not_self
PGOD21_1868,PGILMOUR17_1869,38,0,0.9884615384615385,22623,0.49615384615384617,D1,D,1,D1,D,1,PGILMOUR17_1869,0,0.9884615384615385,0,self
PGOD21_1869,PGILMOUR17_1869,23,0,0.9781818181818182,22623,0.4818314532183145,D1,D,1,D1,D,1,PGILMOUR17_1869,0,0.9781818181818182,0,self
PGOD21_1870,PGILMOUR17_1870,105,0,0.7927461139896373,22623,0.2642487046632125,E1,E,1,E1,E,1,PGILMOUR17_1870,0,0.7927461139896373,0,self
PGOD21_1871,PGILMOUR17_1871,105,0,1,22623,0.4766839378238342,F1,F,1,F1,F,1,PGILMOUR17_1871,0,1,0,self
PGOD21_1872,PGILMOUR17_1872,160,0,0.9565217391304348,22623,0.4347826086956522,G1,G,1,G1,G,1,PGILMOUR17_1872,0,0.9565217391304348,0,self
PGOD21_1873,PGILMOUR17_1873,117,0,0.994475138121547,22623,0.4861878453038674,H1,H,1,H1,H,1,PGILMOUR17_1873,0,0.994475138121547,0,self
PGOD21_1874,PGILMOUR17_1875,25,0,0.8534798534798534,22623,0.3443223443223443,B2,B,2,B2,B,2,PGILMOUR17_1875,0,0.8534798534798534,0,self
PGOD21_1875,PGILMOUR17_1875,34,0,0.9924242424242424,22623,0.47531397626454663,B2,B,2,B2,B,2,PGILMOUR17_1875,0,0.9924242424242424,0,self
PGOD21_1876,PGILMOUR17_1876,47,0,0.9641434262948207,22623,0.45214342629482074,C2,C,2,C2,C,2,PGILMOUR17_1876,0,0.9641434262948207,0,self
PGOD21_1877,PGILMOUR17_1875,146,0,0.618421052631579,22623,0.013157894736842146,D2,D,2,B2,B,2,PGILMOUR17_1877,0,0.6052631578947368,0.013157894736842146,not_self
PGOD21_1879,PGILMOUR17_1880,17,0,0.9893238434163701,22623,0.4750381291306559,G2,G,2,G2,G,2,PGILMOUR17_1880,0,0.9893238434163701,0,self
PGOD21_1880,PGILMOUR17_1881,62,2,0.8936170212765957,22623,0.37872340425531914,H2,H,2,H2,H,2,PGILMOUR17_1881,2,0.8936170212765957,0,self
PGOD21_1881,PGILMOUR17_1883,136,0,0.6296296296296297,22623,0.01851851851851849,B3,B,3,B3,B,3,PGILMOUR17_1883,0,0.6296296296296297,0,self
PGOD21_1882,PGILMOUR17_1884,43,0,0.9411764705882353,22623,0.41755442334414083,C3,C,3,C3,C,3,PGILMOUR17_1884,0,0.9411764705882353,0,self
PGOD21_1883,PGILMOUR17_1885,175,0,0.8943089430894309,22623,0.33333333333333326,D3,D,3,D3,D,3,PGILMOUR17_1885,0,0.8943089430894309,0,self
PGOD21_1884,PGILMOUR17_1886,17,2,0.6630824372759857,22623,0.08656998175997144,E3,E,3,E3,E,3,PGILMOUR17_1886,2,0.6630824372759857,0,self
PGOD21_1885,PGILMOUR17_1887,135,1,0.9135802469135802,22623,0.336893130349163,F3,F,3,F3,F,3,PGILMOUR17_1887,1,0.9135802469135802,0,self
PGOD21_1886,PGILMOUR17_1888,37,0,0.9655172413793104,22623,0.45977011494252873,G3,G,3,G3,G,3,PGILMOUR17_1888,0,0.9655172413793104,0,self
PGOD21_1887,PGILMOUR17_1892,151,0,0.9455782312925171,22623,0.3945578231292518,C4,C,4,C4,C,4,PGILMOUR17_1892,0,0.9455782312925171,0,self
PGOD21_1888,PGILMOUR17_1894,31,0,0.9925093632958801,22623,0.5093632958801497,E4,E,4,E4,E,4,PGILMOUR17_1894,0,0.9925093632958801,0,self
PGOD21_1889,PGILMOUR17_1895,121,0,0.8757062146892656,22623,0.34463276836158196,F4,F,4,F4,F,4,PGILMOUR17_1895,0,0.8757062146892656,0,self
PGOD21_1890,PGILMOUR17_1896,60,0,0.9789915966386554,22623,0.44312661773570183,G4,G,4,G4,G,4,PGILMOUR17_1896,0,0.9789915966386554,0,self
PGOD21_1891,PGILMOUR17_1899,70,0,0.9517543859649122,22623,0.4473684210526315,B5,B,5,B5,B,5,PGILMOUR17_1899,0,0.9517543859649122,0,self
PGOD21_1892,PGILMOUR17_1900,23,0,0.8036363636363636,22623,0.2981818181818181,C5,C,5,C5,C,5,PGILMOUR17_1900,0,0.8036363636363636,0,self
PGOD21_1893,PGILMOUR17_1901,143,0,0.9419354838709677,22623,0.41290322580645156,D5,D,5,D5,D,5,PGILMOUR17_1901,0,0.9419354838709677,0,self
PGOD21_1894,PGILMOUR17_1902,13,1,0.9859154929577465,22623,0.4876698789226588,E5,E,5,E5,E,5,PGILMOUR17_1902,1,0.9859154929577465,0,self
PGOD21_1895,PGILMOUR17_1906,17,12,0.6333333333333333,22623,0.06393831553973894,B6,B,6,A6,A,6,NA,NA,NA,NA,not_self
PGOD21_1896,PGILMOUR17_1908,60,0,0.7815126050420168,22623,0.23529411764705888,C6,C,6,C6,C,6,PGILMOUR17_1908,0,0.7815126050420168,0,self
PGOD21_1897,PGILMOUR17_1909,41,0,0.9105058365758755,22623,0.4144428444498912,D6,D,6,D6,D,6,PGILMOUR17_1909,0,0.9105058365758755,0,self
PGOD21_1898,PGILMOUR17_1910,33,0,0.9962264150943396,22623,0.5207547169811321,E6,E,6,E6,E,6,PGILMOUR17_1910,0,0.9962264150943396,0,self
PGOD21_1899,PGILMOUR17_1911,20,1,0.9855595667870036,22623,0.503545178297795,F6,F,6,F6,F,6,PGILMOUR17_1911,1,0.9855595667870036,0,self
PGOD21_1900,PGILMOUR17_1911,29,1,0.6753731343283582,22623,0.14925373134328357,G6,G,6,F6,F,6,NA,NA,NA,NA,not_self
PGOD21_5154,PGILMOUR17_1884,113,0,0.6324324324324324,22623,0.048648648648648596,NA,NA,NA,C3,C,3,NA,NA,NA,NA,not_self
PGOD21_5156,PGILMOUR17_1893,51,1,0.8252032520325203,22623,0.2948388795628847,NA,NA,NA,D4,D,4,NA,NA,NA,NA,not_self
PGOD21_4688,PGILMOUR17_1099,11,2,0.8,22624,0.18811188811188817,B1,B,1,B1,B,1,PGILMOUR17_1099,2,0.8,0,self
PGOD21_4689,PGILMOUR17_1109,152,1,0.8904109589041096,22624,0.32191780821917804,D1,D,1,D2,D,2,PGILMOUR17_1101,1,0.4863013698630137,0.4041095890410959,not_self
PGOD21_4691,PGILMOUR17_1102,54,1,0.8729508196721312,22624,0.3729508196721312,E1,E,1,E1,E,1,PGILMOUR17_1102,1,0.8729508196721312,0,self
PGOD21_4692,PGILMOUR17_1102,19,1,0.5734767025089605,22624,0.024740240415097703,F1,F,1,E1,E,1,NA,NA,NA,NA,not_self
PGOD21_4693,PGILMOUR17_1102,63,1,0.5531914893617021,22624,0.036097472267685005,F1,F,1,E1,E,1,NA,NA,NA,NA,not_self
PGOD21_4694,PGILMOUR17_1104,14,5,0.9032258064516129,22624,0.3715356656065425,G1,G,1,G1,G,1,PGILMOUR17_1104,5,0.9032258064516129,0,self
PGOD21_4695,PGILMOUR17_1105,21,0,0.8483754512635379,22624,0.31768953068592054,H1,H,1,H1,H,1,PGILMOUR17_1105,0,0.8483754512635379,0,self
PGOD21_4696,PGILMOUR17_1107,69,3,0.7685589519650655,22624,0.20605895196506552,B2,B,2,B2,B,2,PGILMOUR17_1107,3,0.7685589519650655,0,self
PGOD21_4697,PGILMOUR17_1134,45,4,0.7550200803212851,22624,0.21747067320666058,F2,F,2,E5,E,5,PGILMOUR17_1111,1,0.4505928853754941,0.304427194945791,not_self
PGOD21_4698,PGILMOUR17_1111,78,1,0.8181818181818182,22624,0.23181818181818192,F2,F,2,F2,F,2,PGILMOUR17_1111,1,0.8181818181818182,0,self
PGOD21_4699,PGILMOUR17_1118,146,0,0.5855263157894737,22624,0.02631578947368418,G2,G,2,E3,E,3,PGILMOUR17_1112,0,0.5460526315789473,0.03947368421052633,not_self
PGOD21_4700,PGILMOUR17_1113,56,0,0.9545454545454546,22624,0.4297520661157025,H2,H,2,H2,H,2,PGILMOUR17_1113,0,0.9545454545454546,0,self
PGOD21_4701,PGILMOUR17_1119,146,0,0.875,22624,0.3157894736842105,F3,F,3,F3,F,3,PGILMOUR17_1119,0,0.875,0,self
PGOD21_4702,PGILMOUR17_1121,18,0,0.8535714285714285,22624,0.29801587301587296,H3,H,3,H3,H,3,PGILMOUR17_1121,0,0.8535714285714285,0,self
PGOD21_4703,PGILMOUR17_1123,42,0,0.796875,22624,0.24609375,B4,B,4,B4,B,4,PGILMOUR17_1123,0,0.796875,0,self
PGOD21_4704,PGILMOUR17_1116,31,0,0.9325842696629213,22624,0.4287674757697916,C4,C,4,C3,C,3,PGILMOUR17_1124,0,0.4232209737827715,0.5093632958801497,not_self
PGOD21_4705,PGILMOUR17_1124,7,0,0.7079037800687286,22624,0.09278350515463918,C4,C,4,C4,C,4,PGILMOUR17_1124,0,0.7079037800687286,0,self
PGOD21_4706,PGILMOUR17_1127,6,0,0.9863013698630136,22624,0.49999999999999994,F4,F,4,F4,F,4,PGILMOUR17_1127,0,0.9863013698630136,0,self
PGOD21_4707,PGILMOUR17_1127,119,0,0.6256983240223464,22624,0.016759776536312887,H4,H,4,F4,F,4,NA,NA,NA,NA,not_self
PGOD21_4708,PGILMOUR17_1131,33,1,0.6515151515151515,22624,0.0213264722698685,B5,B,5,B5,B,5,PGILMOUR17_1131,1,0.6515151515151515,0,self
PGOD21_4709,PGILMOUR17_1133,143,0,0.9290322580645162,22624,0.3870967741935484,D5,D,5,D5,D,5,PGILMOUR17_1133,0,0.9290322580645162,0,self
PGOD21_4710,PGILMOUR17_1137,2,1,0.9864406779661017,22624,0.4898190563444801,H5,H,5,H5,H,5,PGILMOUR17_1137,1,0.9864406779661017,0,self
PGOD21_4711,PGILMOUR17_1139,101,0,0.7969543147208121,22624,0.24873096446700504,B6,B,6,B6,B,6,PGILMOUR17_1139,0,0.7969543147208121,0,self
PGOD21_4712,PGILMOUR17_1140,117,0,0.6464088397790055,22624,0.02209944751381221,C6,C,6,C6,C,6,PGILMOUR17_1140,0,0.6464088397790055,0,self
PGOD21_4714,PGILMOUR17_1142,22,0,0.7391304347826086,22624,0.1594202898550724,E6,E,6,E6,E,6,PGILMOUR17_1142,0,0.7391304347826086,0,self
PGOD21_4715,PGILMOUR17_1142,55,0,0.6460905349794238,22624,0.12109053497942379,F6,F,6,E6,E,6,PGILMOUR17_1143,0,0.522633744855967,0.12345679012345678,not_self
PGOD21_4716,PGILMOUR17_1142,11,0,0.5505226480836237,22624,0.03484320557491294,G6,G,6,E6,E,6,PGILMOUR17_1144,0,0.4808362369337979,0.06968641114982582,not_self
PGOD21_4717,PGILMOUR17_1145,102,0,0.9132653061224489,22624,0.37718283189564483,H6,H,6,H6,H,6,PGILMOUR17_1145,0,0.9132653061224489,0,self
PGOD21_4962,PGILMOUR17_1120,15,1,0.9822695035460993,22624,0.49463699471217704,NA,NA,NA,G3,G,3,NA,NA,NA,NA,not_self
PGOD21_4963,PGILMOUR17_1132,27,0,0.6125461254612546,22624,0.0627306273062731,NA,NA,NA,C5,C,5,NA,NA,NA,NA,not_self
PGOD21_4964,PGILMOUR17_1128,3,1,0.9897959183673469,22624,0.49488066413005877,NA,NA,NA,G4,G,4,NA,NA,NA,NA,not_self
PGOD21_4965,PGILMOUR17_1136,176,1,0.9262295081967213,22624,0.3845628415300547,NA,NA,NA,G5,G,5,NA,NA,NA,NA,not_self
PGOD21_4966,PGILMOUR17_1108,16,3,0.6714285714285714,22624,0.0012158054711245425,NA,NA,NA,C2,C,2,NA,NA,NA,NA,not_self
PGOD21_4967,PGILMOUR17_1117,20,0,0.960431654676259,22624,0.4477962756148872,NA,NA,NA,D3,D,3,NA,NA,NA,NA,not_self
PGOD21_4968,PGILMOUR17_1125,88,0,0.9952380952380953,22624,0.480952380952381,NA,NA,NA,D4,D,4,NA,NA,NA,NA,not_self
PGOD21_4969,PGILMOUR17_1118,171,0,0.7322834645669292,22624,0.08661417322834652,NA,NA,NA,E3,E,3,NA,NA,NA,NA,not_self
PGOD21_4970,PGILMOUR17_1108,62,3,0.9110169491525424,22624,0.3771186440677966,NA,NA,NA,C2,C,2,NA,NA,NA,NA,not_self
PGOD21_4971,PGILMOUR17_1126,20,0,0.9964028776978417,22624,0.5035971223021583,NA,NA,NA,E4,E,4,NA,NA,NA,NA,not_self
PGOD21_4972,PGILMOUR17_1131,68,1,0.6695652173913044,22624,0.10869565217391308,NA,NA,NA,B5,B,5,NA,NA,NA,NA,not_self
PGOD21_4973,PGILMOUR17_1135,130,1,0.7857142857142857,22624,0.22619047619047616,NA,NA,NA,F5,F,5,NA,NA,NA,NA,not_self
PGOD21_4974,PGILMOUR17_1111,235,1,0.873015873015873,22624,0.3015873015873016,NA,NA,NA,F2,F,2,NA,NA,NA,NA,not_self
PGOD21_10729,PGILMOUR17_4376,23,0,0.6545454545454545,22626,0.09393939393939399,A4,A,4,F1,F,1,PGILMOUR17_4395,1,0.4781021897810219,0.17644326476443262,not_self
PGOD21_10730,PGILMOUR17_4401,48,16,0.5679012345679012,22626,0.047901234567901185,B4,B,4,G4,G,4,PGILMOUR17_4396,0,0.52,0.047901234567901185,not_self
PGOD21_10731,PGILMOUR17_4382,143,2,0.832258064516129,22626,0.25161290322580643,C4,C,4,D2,D,2,NA,NA,NA,NA,not_self
PGOD21_5048,PGILMOUR17_1151,167,18,0.5511811023622047,22627,0.03973072068281547,NA,NA,NA,F1,F,1,NA,NA,NA,NA,not_self
PGOD21_5049,PGILMOUR17_1179,122,0,0.8011363636363636,22627,0.2514287612971824,NA,NA,NA,B5,B,5,NA,NA,NA,NA,not_self
PGOD21_5050,PGILMOUR17_1175,64,0,0.9615384615384616,22627,0.44383934649421375,NA,NA,NA,F4,F,4,NA,NA,NA,NA,not_self
PGOD21_5051,PGILMOUR17_1181,28,1,0.7472118959107806,22627,0.21361505796611657,NA,NA,NA,D5,D,5,NA,NA,NA,NA,not_self
PGOD21_5052,PGILMOUR17_1158,60,0,0.9327731092436975,22627,0.4159663865546218,NA,NA,NA,E2,E,2,NA,NA,NA,NA,not_self
PGOD21_5053,PGILMOUR17_1153,17,0,0.9466192170818505,22627,0.4021352313167259,NA,NA,NA,H1,H,1,NA,NA,NA,NA,not_self
PGOD21_5054,PGILMOUR17_1177,152,0,0.726027397260274,22627,0.14383561643835618,NA,NA,NA,H4,H,4,NA,NA,NA,NA,not_self
PGOD21_5055,PGILMOUR17_1151,178,18,0.5565217391304348,22627,0.05652173913043479,NA,NA,NA,F1,F,1,NA,NA,NA,NA,not_self
PGOD21_5057,PGILMOUR17_1174,162,0,0.7058823529411765,22627,0.12126696832579187,NA,NA,NA,E4,E,4,NA,NA,NA,NA,not_self
PGOD21_5058,PGILMOUR17_1157,61,1,0.8813559322033898,22627,0.3009987893462469,NA,NA,NA,D2,D,2,NA,NA,NA,NA,not_self
PGOD21_5059,PGILMOUR17_1182,167,0,0.9923664122137404,22627,0.48091603053435117,NA,NA,NA,E5,E,5,NA,NA,NA,NA,not_self
PGOD21_5060,PGILMOUR17_1166,137,0,0.9254658385093167,22627,0.3850931677018633,NA,NA,NA,E3,E,3,NA,NA,NA,NA,not_self
PGOD21_8681,PGILMOUR17_1147,97,0,0.9950248756218906,22627,0.5373134328358209,B2,B,2,B1,B,1,PGILMOUR17_1155,0,0.43283582089552236,0.5621890547263682,not_self
PGOD21_8682,PGILMOUR17_1148,163,0,0.7555555555555555,22627,0.17743055555555554,C1,C,1,C1,C,1,PGILMOUR17_1148,0,0.7555555555555555,0,self
PGOD21_8685,PGILMOUR17_1151,109,18,0.5966850828729282,22627,0.07816656435440972,F1,F,1,F1,F,1,PGILMOUR17_1151,18,0.5966850828729282,0,self
PGOD21_8686,PGILMOUR17_1152,195,1,0.9805825242718447,22627,0.4368932038834952,G1,G,1,G1,G,1,PGILMOUR17_1152,1,0.9805825242718447,0,self
PGOD21_8687,PGILMOUR17_1154,227,0,0.8873239436619719,22627,0.323943661971831,A2,A,2,A2,A,2,PGILMOUR17_1154,0,0.8873239436619719,0,self
PGOD21_8693,PGILMOUR17_1162,17,0,0.6298932384341637,22627,0.056859530568995176,A3,A,3,A3,A,3,PGILMOUR17_1162,0,0.6298932384341637,0,self
PGOD21_8694,PGILMOUR17_1163,113,0,0.7351351351351352,22627,0.17513513513513512,B3,B,3,B3,B,3,PGILMOUR17_1163,0,0.7351351351351352,0,self
PGOD21_8695,PGILMOUR17_1164,142,0,0.7243589743589743,22627,0.16025641025641024,C3,C,3,C3,C,3,PGILMOUR17_1164,0,0.7243589743589743,0,self
PGOD21_8698,PGILMOUR17_1170,141,0,0.8789808917197452,22627,0.28157829431714787,A4,A,4,A4,A,4,PGILMOUR17_1170,0,0.8789808917197452,0,self
PGOD21_8704,PGILMOUR17_1180,189,1,0.7614678899082569,22627,0.22813455657492354,C5,C,5,C5,C,5,PGILMOUR17_1180,1,0.7614678899082569,0,self
PGOD21_8705,PGILMOUR17_1184,58,1,0.7875,22627,0.2460152838427947,G5,G,5,G5,G,5,PGILMOUR17_1184,1,0.7875,0,self
PGOD21_8706,PGILMOUR17_1185,171,0,0.9448818897637795,22627,0.4173228346456693,H5,H,5,H5,H,5,PGILMOUR17_1185,0,0.9448818897637795,0,self
PGOD21_8708,PGILMOUR17_1187,104,1,0.8808290155440415,22627,0.2880455103894023,B6,B,6,B6,B,6,PGILMOUR17_1187,1,0.8808290155440415,0,self
PGOD21_8709,PGILMOUR17_1188,68,0,0.9695652173913043,22627,0.4565217391304347,C6,C,6,C6,C,6,PGILMOUR17_1188,0,0.9695652173913043,0,self
PGOD21_8713,PGILMOUR17_1192,127,1,0.9707602339181286,22627,0.4346156556048756,G6,G,6,G6,G,6,PGILMOUR17_1192,1,0.9707602339181286,0,self
PGOD21_1771,PGILMOUR17_2958,113,1,0.8810810810810811,22628,0.34594594594594597,C2,C,2,C2,C,2,PGILMOUR17_2958,1,0.8810810810810811,0,self
PGOD21_1772,PGILMOUR17_2959,128,0,0.8764705882352941,22628,0.34705882352941175,D2,D,2,D2,D,2,PGILMOUR17_2959,0,0.8764705882352941,0,self
PGOD21_1773,PGILMOUR17_2960,187,0,0.7027027027027027,22628,0.15315315315315314,E2,E,2,E2,E,2,PGILMOUR17_2960,0,0.7027027027027027,0,self
PGOD21_1775,PGILMOUR17_2965,213,0,0.9882352941176471,22628,0.3764705882352941,B3,B,3,B3,B,3,PGILMOUR17_2965,0,0.9882352941176471,0,self
PGOD21_1776,PGILMOUR17_2958,5,1,0.9965870307167235,22628,0.5187713310580204,C3,C,3,C2,C,2,PGILMOUR17_2966,0,0.40955631399317405,0.5870307167235495,not_self
PGOD21_1778,PGILMOUR17_2971,100,2,0.7157360406091371,22628,0.0894734143465108,H3,H,3,H3,H,3,PGILMOUR17_2971,2,0.7157360406091371,0,self
PGOD21_1779,PGILMOUR17_2964,54,0,0.7008196721311475,22628,0.05472913715172367,H3,H,3,A3,A,3,PGILMOUR17_2971,2,0.6460905349794238,0.05472913715172367,not_self
PGOD21_1780,PGILMOUR17_2972,104,2,0.6958762886597938,22628,0.19072164948453607,A4,A,4,A4,A,4,PGILMOUR17_2972,2,0.6958762886597938,0,self
PGOD21_1781,PGILMOUR17_2975,105,0,0.8652849740932642,22628,0.27979274611398963,D4,D,4,D4,D,4,PGILMOUR17_2975,0,0.8652849740932642,0,self
PGOD21_1782,PGILMOUR17_2976,137,2,0.8198757763975155,22628,0.2857142857142857,E4,E,4,E4,E,4,PGILMOUR17_2976,2,0.8198757763975155,0,self
PGOD21_1783,PGILMOUR17_2979,51,0,0.6882591093117408,22628,0.09069813370198476,H4,H,4,H4,H,4,PGILMOUR17_2979,0,0.6882591093117408,0,self
